index,timestamp,no2,no2_err,h2o,h2o_err
2765,2016-02-05T12:35:05+01:00,24.0411214826943,0.116522334343832,9446303.85205496,1694243.42541865
2766,2016-02-05T12:35:07+01:00,24.1885161098216,0.116925058810739,9679397.80994425,1699814.11844261
2767,2016-02-05T12:35:09+01:00,24.1300292016666,0.114774985907093,7598824.38743222,1668696.51083631
2768,2016-02-05T12:35:12+01:00,23.2907319160795,0.118044734411281,8036100.14044719,1717670.71335087
2769,2016-02-05T12:35:14+01:00,22.7751511839695,0.111726211640494,8955573.81345784,1626612.64793952
2770,2016-02-05T12:35:16+01:00,22.7545916353731,0.123176590343532,7434379.17714112,1793387.40554301
2771,2016-02-05T12:35:18+01:00,22.6996589668835,0.115717665731745,8307128.9662769,1684909.32932716
2772,2016-02-05T12:35:21+01:00,22.7171103030205,0.118598596127618,6466355.34933158,1726786.16952388
2773,2016-02-05T12:35:23+01:00,23.1023047208918,0.122323749533563,9779539.27791493,1780310.25948711
2774,2016-02-05T12:35:25+01:00,22.8452337642382,0.120230163381551,8637533.24765619,1750293.80374993
2775,2016-02-05T12:35:28+01:00,22.8339963473841,0.114920010900988,10714566.3782629,1677406.81780672
2776,2016-02-05T12:35:30+01:00,22.7627318815383,0.117625964300925,8859187.8101683,1712522.50744164
2777,2016-02-05T12:35:32+01:00,23.0110781313743,0.122828052918313,8177100.33565319,1787885.10967536
2778,2016-02-05T12:35:34+01:00,23.5690142312334,0.117273374339721,11440416.2935156,1710743.20611311
2779,2016-02-05T12:35:37+01:00,23.4700667665303,0.124991597711595,9004317.51539571,1818381.32138286
2780,2016-02-05T12:35:39+01:00,22.99524221426,0.10921161531887,9812646.63054899,1593425.91173034
2781,2016-02-05T12:35:41+01:00,22.8156467793528,0.118161399081882,11166807.4854707,1724934.46040174
2782,2016-02-05T12:35:43+01:00,22.610981737633,0.118164953347932,8997341.30084293,1720664.99595256
2783,2016-02-05T12:35:46+01:00,22.6092759113868,0.112063015395047,11689096.8414545,1636476.9602364
2784,2016-02-05T12:35:48+01:00,22.8251657744111,0.116706654502788,9581950.84582954,1699012.20056487
2785,2016-02-05T12:35:50+01:00,23.139481432944,0.117332081839561,9089688.16962397,1707574.39119567
2786,2016-02-05T12:35:53+01:00,23.5885254973898,0.116113466425908,7668795.40420419,1689117.0557124
2787,2016-02-05T12:35:55+01:00,23.793064377858,0.123036805821679,10534062.1866375,1789424.62195392
2788,2016-02-05T12:35:57+01:00,23.7991019109392,0.120578045647013,8141697.23826974,1753579.67795927
2789,2016-02-05T12:35:59+01:00,23.84758293256,0.125162430164714,9840108.39378606,1820258.87910046
2790,2016-02-05T12:36:02+01:00,23.7268705308765,0.118726441929307,7066299.37916114,1726861.32943153
2791,2016-02-05T12:36:04+01:00,23.5425445770996,0.122054781316798,9080459.44111342,1775635.05490296
2792,2016-02-05T12:36:06+01:00,23.3152870702447,0.120315869787458,7310032.83410189,1750638.95909637
2793,2016-02-05T12:36:08+01:00,23.2993494726615,0.124086762829492,9561770.53574315,1805595.03116341
2794,2016-02-05T12:36:11+01:00,23.408504303168,0.113704012405618,10348497.204164,1658527.37429872
2795,2016-02-05T12:36:13+01:00,23.3869335372144,0.118200626821094,9430572.21546045,1719844.53460792
2796,2016-02-05T12:36:15+01:00,23.0298051054547,0.112943500963574,9125513.00194995,1643860.4093519
2797,2016-02-05T12:36:18+01:00,23.2324365621656,0.11852821047305,10734888.9502821,1729416.70303804
2798,2016-02-05T12:36:20+01:00,23.2060746038192,0.124847812344412,10565627.1445589,1816818.04904079
2799,2016-02-05T12:36:22+01:00,23.0166942992608,0.113249368455611,10236314.1768299,1652505.59801115
2800,2016-02-05T12:36:24+01:00,22.5997321600111,0.113365712529662,8181126.13737972,1650818.13239605
2801,2016-02-05T12:36:27+01:00,22.515997829295,0.106384552870399,8556878.92189648,1549228.40359831
2802,2016-02-05T12:36:29+01:00,22.6760072454039,0.119574850843009,8313969.16598387,1741036.8372104
2803,2016-02-05T12:36:31+01:00,22.7850789831923,0.116646788603353,9399477.98617763,1698149.84814484
2804,2016-02-05T12:36:34+01:00,22.9997314484653,0.118570461676091,10878619.9634825,1730485.88396797
2805,2016-02-05T12:36:36+01:00,23.1403509473036,0.113493073168979,9085696.36881652,1651771.94480709
2806,2016-02-05T12:36:38+01:00,22.787318591876,0.122422190898245,7398863.46558485,1782330.79453868
2807,2016-02-05T12:36:40+01:00,22.4293634158387,0.116865928359067,8044148.08472968,1702075.27686362
2808,2016-02-05T12:36:43+01:00,22.4211694316347,0.119690192046871,8997383.85166385,1743183.67360863
2809,2016-02-05T12:36:45+01:00,22.8133954282567,0.120483400810755,8222018.28549819,1754070.25138316
2810,2016-02-05T12:36:47+01:00,23.0314688665657,0.119539350155523,13767462.5770768,1745694.28573296
2811,2016-02-05T12:36:49+01:00,22.6727146893909,0.121164159034944,4822469.07077423,1764155.44646525
2812,2016-02-05T12:36:52+01:00,22.4736362235025,0.125295554497382,7977718.72027823,1824720.7276049
2813,2016-02-05T12:36:54+01:00,22.4615350312746,0.117643999325693,8457122.10046791,1713347.05442147
2814,2016-02-05T12:36:56+01:00,22.3808901445811,0.121939702722758,7778752.28537611,1776013.88805186
2815,2016-02-05T12:36:59+01:00,22.4053710130143,0.122862262198761,9533766.9545967,1789406.48086529
2816,2016-02-05T12:37:01+01:00,22.7614651748492,0.117863413596964,8033675.29873075,1715980.07916534
2817,2016-02-05T12:37:03+01:00,23.3582970938956,0.114289419697259,6081139.50499315,1662929.05619385
2818,2016-02-05T12:37:05+01:00,23.9892420151218,0.116925974256785,13472343.3619082,1705796.34997072
2819,2016-02-05T12:37:08+01:00,23.6571820102172,0.121000571231877,10222879.3916791,1760075.81644808
2820,2016-02-05T12:37:10+01:00,22.3808543706259,0.122503221548878,7909688.13679802,1784275.04627887
2821,2016-02-05T12:37:12+01:00,21.731711772473,0.122027886829902,8152201.64863099,1778496.51293967
2822,2016-02-05T12:37:14+01:00,21.6135978910015,0.117821797123398,7731124.03055032,1717341.17397321
2823,2016-02-05T12:37:17+01:00,22.4440018559034,0.118609092979727,8968207.24540175,1727410.235186
2824,2016-02-05T12:37:19+01:00,22.8209274295824,0.123234900450702,8885861.62681668,1794023.51257561
2825,2016-02-05T12:37:21+01:00,23.106146593141,0.121450501969324,8883184.49853714,1767626.02935852
2826,2016-02-05T12:37:24+01:00,23.1455259700403,0.12582193806985,8009312.47955222,1831124.73944287
2827,2016-02-05T12:37:26+01:00,22.8294144369549,0.120871476141204,8591523.72523921,1759685.58656456
2828,2016-02-05T12:37:28+01:00,23.0693975122782,0.123639790970933,12752439.7119437,1805220.22344768
2829,2016-02-05T12:37:30+01:00,23.3231666385683,0.123589342105292,9049264.78401772,1798296.95390042
2830,2016-02-05T12:37:33+01:00,23.8332879280817,0.119408355696257,9206034.26602438,1736600.24052025
2831,2016-02-05T12:37:35+01:00,23.6491163967457,0.114813377710365,8452931.99538536,1670073.82786831
2832,2016-02-05T12:37:37+01:00,23.7340817974242,0.126719307426352,9645007.52751894,1843164.0389756
2833,2016-02-05T12:37:39+01:00,23.6934243053651,0.114690875339272,10865200.9871257,1672627.41465102
2834,2016-02-05T12:37:42+01:00,23.5521983851695,0.111127721562777,10537672.7111162,1620814.09096798
2835,2016-02-05T12:37:44+01:00,23.6405897623315,0.120567158494615,9956379.93225652,1753814.51895702
2836,2016-02-05T12:37:46+01:00,23.4043167830756,0.11833952666793,11649269.0034538,1726712.97775584
2837,2016-02-05T12:37:49+01:00,23.4021542687636,0.120664360987762,8865846.23876982,1755583.41178411
2838,2016-02-05T12:37:51+01:00,23.2433044540559,0.116044190287887,6403557.19399178,1688675.81692434
2839,2016-02-05T12:37:53+01:00,22.7341412477389,0.118798079102178,8849737.56238689,1729692.48599927
2840,2016-02-05T12:37:55+01:00,22.2770281276517,0.116766114584251,10618276.7362946,1705328.7013773
2841,2016-02-05T12:37:58+01:00,22.1637389361505,0.112856211348777,9525983.43845472,1644031.0025458
2842,2016-02-05T12:38:00+01:00,21.9732506128499,0.109738826165985,10871321.8335552,1603210.39863281
2843,2016-02-05T12:38:02+01:00,22.0962439567783,0.122232826331303,11636033.8428066,1785807.39723891
2844,2016-02-05T12:38:05+01:00,22.0777258707271,0.124009324269099,7148841.33275142,1806765.74409757
2845,2016-02-05T12:38:07+01:00,22.2497082870234,0.118651870712413,9294392.09968747,1728379.93183943
2846,2016-02-05T12:38:09+01:00,22.3389634825033,0.114057494567688,7392334.60101961,1661283.30613
2847,2016-02-05T12:38:11+01:00,21.9470279489862,0.118203028034578,9889209.29162342,1722295.52095808
